doc_id,text,category,year,start,votes,answered_label,title
petition_0010,"버팀목 이라는 신혼부부전세자금 대출 상품을 이용하고자 하였으나, 해당조건에 부합하여 이용하지못하고, 일반 대출을 이용해야할 처지입니다. 이유인 즉슨. 자격조건 중 전세보증금( 전세을 얻을려는 집의 전세금) 이 수도권은 3억, 지방의 경우 2억원 이하 라고 명시되어 있습니다. 이것은 현실에 맞지 않다고 생각합니다. 아파트 이며, 빌라의 전세값 및 집값이 하루가 멀다하고 오르고 있는 상황에서, 지방의 경우만 2억원이 넘으면 안된다는것은 지방의 아파트 전세값을 모르고 나온 탁상행정으로 밖에 안보이며, 신혼부부는 24평 이하, 오래된 아파트만 살라는건지, 자녀가있고 신혼부부인 경우 큰집을 선택해야할 상황에서 지방의 경우도 전세보증금 상향 수정을 요청드립니다.",보건복지,2017,2017-12-18,4,Not answered,신혼부부 전세자금대출 개편(수정)을 요구합니다.
petition_0011,대통령각하및보좌관님께 감히 청원드립니다● 대통령각하및보좌관님 현재기초노령연금제도는 노인분들을 위한 제도라고 알고있습니다. 그렇다면 집을 소유하고있어도 집이 낡고 오래되어서 세입자도안들어오고 잘팔리지도않는 이른바 하우스퓨어이신 노인분들한테도 지급이 되어야 하지않을까 사료되옵니다. 집을 가졌다는 이유만으로 기초노령연금지급대상에서 제외된 노인분들이 꽤 많은걸로 알고 있습니다 저뿐이 아니라 많은 사람들이 기초노령연금 대상선정에 불공평하다ㅡ 왜 누구는 주고 누구는 안주느냐고 하시는 분둘아꼬 ㅐ있어요... 부디 집을가졌어도 세도잘안들어오는 집을 소유하신...노인분들께는 대통령각하및보좌관님●기초노령연금 지급을 형평에맞게 지급해주십시오/감히 청원드립니다,보건복지,2018,2018-05-17,2,Not answered,대통령각하및보좌관님●기초노령연금 지급을 형평에맞게 지급해주십시오/감히 청원드립니다
petition_0012,흡연?담배 언제부터 시작하였을까? 정조는 나라의 세수를 키우기위해서 담배제배를 장려했고 본인도 흡연을 즐겼다 하지만 그 또한 금연정책또한 펼쳤지만 실패로 끝나고 현재까지 오고있다 자고로 쥐를몰때는 도망갈구멍을 두고 몰아야한다 자고로 금연구역을 지정하는건 좋다 하지만 흡연자도 자기권리가있다 모든구역이 금연지역이되면 나라를 금연나라로 지정하고 세계에 알리는게 현명하지안을가요 대신 세금올리고 인건비올리고 물가올리고 그럼 세수는 충분히 충당할수있을것같습니다 항상금연하여 건강한 나라만들자고하는데 이것을 시행하려면 이방법밖에 없내요 담배인삼공사는 국가에서 폐쇄하고 다른 사업을 추진하시는게 어떨런지요 실예로 싱가폴을보면 행복지수가 젤높은나라이며 울나라에서 세계 여러나라에서 추천되는 나라입니다 그어떤 불법도 용납안되는나라 우리나라도 무조건보다 지정하고 없애는것보다 담배인삼공사or판매를금지하자 국가는 모순적인 얘기는 이제그만하고 금연구역은 지정하고 담배는파는 이런치졸한짓은 하지말자 자한당넘들이 시작한거니 자한당 손으로 해결을하라 개헌도 무산시키는자한당의힘이면 담배인삼공사없애는것도 할수있을거라 믿는다 금연나라또한 만들수있다 생각한다 참고로 난 애연가다 요딴식으로 모순적으로 탁상공론할거면 금연국으로제정하던가 흡연구역을 돌려주던가 정부는 결정하기 바란다,보건복지,2018,2018-04-25,4,Not answered,금연구역
petition_0013,"11월24일 새벽 수원의 모 병원에서 중증 자폐를 앓고 있던 42세 아들과 그의 어머니가병실에서 정신을 잃은 채 발견 되었습니다. 아들은 이미 숨진 상태였고, 어머니는 그의 곁에서 의식을 잃은 상태였습니다. 부검결과 아들의 사인은 흉부압박. 정신이 돌아오자 어머니는 존속살인피의자가 되어 체포되었습니다. 저는 체포된 피의자의 조카이자, 숨진 오빠의 사촌여동생 입니다. 지금으로부터 40년 전.. 오빠는 3살이 되도록 언어발달이 더디고 항상 멍한 눈으로 혼자만의세상에 갇혀있는 아이였습니다. 그 당시 병원진료도 활발 할 때가 아니라 조금 더디겠거니 대수롭지 않게 생각했지만, 5세 무렵 결국 자폐 진단을 받았고 시간이 지나 몸은 점점 자랐으나, 지능은유아기 무렵에 멈춰버렸습니다. 길을 걸어도 느껴지는 주위의 따가운 시선, 어딜 가도 수군대며 피하는사람들. 그럼에도 이모는 항상 아들과 함께하고 아들을 위해 사는 그림자 같은 삶을 택했습니다. 커다란 키에 조절 안 되는 힘으로 난폭한 행동을 해도 이모와 이모부는 온몸으로 감싸 안았지만, 세월에 장사 없듯, 점점 자라 청년이 된 오빠의 상태는 쇠약한 두 부부의 힘으로는 도저히 감당이 안 되는 지경에이르렀습니다. 오빠로 인해 매일 고통스러운 나날이었을 텐데도, 제 부모님의 사업실패로어려워진 저를 몇 년간 사랑으로 품어주셨던 정 많은 분들입니다. 이모 댁에 머물던 몇 년간, 오빠 자신도 모르게 저지르는 난폭한 폭주에이모와 이모부는 비명도 못 지르고 고통 받았고, 하교 후 목격한 수많은 참상에 늘 겁에 질려 울던 저를달래주던 것도 상처투성이 이모였습니다. 그럴수록 이웃과의 감정의 골은 깊어졌고.... 몸도 마음도 지쳤지만주변의 아픈 말도 달게 받으며 참 오랜 세월 오빠를 위해 참고 견뎌왔습니다. 그렇게 점점 가정 내에서 감당이 어려워지자 전라도로, 경기도로, 충청도로.. 전국 팔도 요양병원을 전전하게 되었고, 그나마도 받아주는 곳이 없어 다시 집으로 돌아오면 또다시 이어지는 이웃들의 질타에.. 이모는 점점 벼랑 끝에 내몰리는 심정이었을 것입니다. 어디에서도 아픈 오빠를, 지칠 대로 지친 이모를 감싸 주지 않았습니다. 그간의 모질고 긴 세월을 어떻게 이 작은 화면 안에 '고작' 말로 다 표현할 수 있을 까요. 중증장애를 가진 가족의 심정은.. 겪어보지 않은 사람은 절대 알 수없을 것 입니다. 자, 사건은 이렇습니다. 사망 전 경기도 S요양병원에 입원 중 팔에 염증이 심해 일반병원의처치가 필요하단 진단으로 퇴원하였고, 경기도 J병원에 입원해팔 수술을 받고 입원치료 하게 되었습니다. 3주간의 입원기간 동안 다른 환자들에게 피해를 줄 수 없어 1인실에서 이모가 24시간 간호하며 보살폈고 그 와중에도 병원사람들이불편해 할까 이모는 노심초사였을 것입니다. 사건이 있던 저녁, 여전히 난동을 부리고 소리를 지르며 뛰쳐나가려는오빠로 인해 옆 병실 보호자가 무섭고 시끄럽다며 항의가 들어왔고, 치료 마무리 단계라 하루 이틀 안에퇴원한다고 거듭 죄송하다 사죄 드린 후 간호사선생님께 부탁해 진정수면주사제를 투여해 겨우 잠이 들었습니다. 퇴원 날짜가 다가오자 갈 곳이 없어 불안해진 이모는 혹시라도 입원기간을 늘릴 수 있겠냐 부탁했지만 다른 환자들의불편으로 인해 거절 당했고, 층간 소음 문제로 이웃과 극심한 마찰이 있던 터라 가장 포근해야 할 자신의집 마저 퇴원 후에 갈 수 없어 입원 할 수 있는 요양병원을 수소문 했지만 역시나 받아주는 곳이 없어 또다시 막막해 졌습니다. 모두가 잠든 고요한 밤, 이모는 얼마나 절망스러웠을까요.. 해가 뜨면 다시 시작되는 하루, 갈 곳 없는 가여운 아들, 70이 다 되어 늙고 지친 이모의 육신… 자신이 먼저 이 세상을 떠나면, 자신의 딸에게 이 고통을 남기게 될까늘 걱정 하던 벼랑 끝에 내몰린 이모가 할 수 있는 선택은 그리 많지 않았습니다. 모든걸 짊어지고 아들과함께 떠나는 것 뿐 이었을 것입니다. 최대한 편안하게 보내주고자 강한 약 기운에 깊이 잠든 귀한 아들을 눈물로 힘겹게 보내주고 얼굴과 얼굴을 맞대작별인사를 한 뒤 이모 역시 아들의 곁으로 가기 위해 제일 독한 오빠의 저녁 약 두 봉지 (신경 안정을위한 강력한 약물) 를 털어 먹고 혹시라도 자신만 살아날 까봐 자해시도를 한 후 의식을 잃었지만 사람들에게발견 되어 이모는 목숨을 건졌습니다. 현재 이모는 의식이 돌아오자마자 그날의 일을 소상히 진술 후 체포된 상태고 구치소에 수감되어 재판을 앞두고 있는상태입니다. 여기까지가 그간의 일과 그날의 기록입니다. 꽃이 펴도 예쁜지 모르고, 바람이 불어도 추운 줄 모르고, 자신의 온몸에 상처가 나도 아픈지 몰라 스스로 이를 뽑고 온몸에 상처를 내던 오빠는 끝내, 자신이 얼마나 엄마 아빠의 사랑을 온전히 다 받았는지도 모른 채 자신밖에 모르던 사랑하던 엄마 손에 머나먼길을 떠났습니다. 비록 이렇게 비극적인 결말을 맞았지만, 이모가 40년 넘게 절절하게 온 마음 다 바쳐 오빠를 사랑했다는 것은 제 모든걸 걸고 하늘을 우러러 한 점 부끄러움이없습니다. 가족 모두에게 아픈 손가락 이었던 오빠는 그렇게 아프게 떠났지만, 벼랑 끝에 내몰려 이러한 선택을 할 수 밖에 없었던 현실이 너무나 가슴 아픕니다. 이모의 마음을 이해할 수 있을 것 같습니다. 복지가 좋은 나라에서 오빠가 태어났다면 이런 비극이 있었을까요? 믿고 맡길 수 있는 의료기관이 한 곳이라도 있었다면 이모의 어깨가 한결 가볍지 않았을까요? 돌아갈 곳이 있었다면 이모는 과연 그런 선택을 했을까요? 일평생 절절히 사랑한 아들의 빈자리를 남은 평생 기억하고 가슴 치며 살아가게 될 형벌을 받은 이모가 차가운 구치소에서 눈물 흘리지 않게 서명 부탁 드립니다. 중증 장애로 인해 고통 받고 제2, 제3의 동일한비극이 또다시 일어나지 않길 바라며 긴 글 마칩니다. 읽어주셔서 감사합니다. **동일한 내용의 서명이 ""다음 아고라""에서 진행중입니다. 재판시 서명이 큰 도움이 된다고 하니, 바쁘시겠지만 많은 관심과 서명동의 부탁드립니다.**",보건복지,2018,2018-12-10,9011,Not answered,(도와주세요) 아들의 중증 자폐로 인한 엄마의 존속살인
petition_0014,"안녕하십니까 문재인대통령님. 저는 작년 2017년도에 간호면허증을 따서 간호사로서 일을 한지 1년이 되어갑니다. 제가 일을 하면서 느낀 문제점은 여러가지가 있지만 그 중 한 문제를 이야기하고자 합니다. 매년 간호부에서는 오버타임을 줄이자! 외치고 있습니다. 오버타임 심하죠. 특히나 저 같은 신규간호사는 더 심합니다. 1시간 먼저 출근 해 해당파트에 있는 물품이 제대로 있는지 물품카운트를 시작하고, 오늘 환자에게 들어갈 주사가 맞게 났는지 확인을 하여 미리 병동의 전체 환자의 약품을 세팅을 하고, 인계를 받고, 앉을틈 없이 일을 하고, 일을 끝내고 다음 듀티번 선생님께 인계를 하고, 미처 못다한 일을 처리하고 퇴근을 하면 12시간은 훌쩍 넘김니다. 여기에서 꼽고싶은 한가지는 오버타임이 아니라 간호사1명이 맡은 환자수 입니다. 대부분의 병원이 중환자실 1등급만 맞길 연연해 중환자 실은 간호사1명당 환자2-3명을 봅니다 . 보는 환자수도 적으니 인계도 짧고, 일을 하는동안 덜 부담이겠죠. 물론 중환자실이기 때문에 환자의 컨디션이 많이 나쁘겠지만요. 제가 일하는 병동같은 경우에는 심지어 대학병원임에도 불구하고 많게는 25명 적게는 20명 정도 환자를 봅니다. 어느 타 대학병원은 환자 10명을 보면서 업무강도가 많이 줄어들고 조금은 여유롭게 일을 한다고 합니다. 보는 환자 수가 줄어들면 인계도 짧아져서 오버타임도 많이 줄 것이고, 간호의 질이 높아지고, 무엇보다 삶의 의욕이 생길것 같습니다. 병동에도 규정을 만들어 주십시오 예를 들면, 1등급 5명 2등급 8명 3등급 10명 정말 간호사 환경문제 너무심각합니다 . 보는 환자 수라도 적으면 그래도 조금은 숨은 트이고, 밥은 먹어가며 일하지 않을까 싶습니다",보건복지,2018,2018-03-10,257,Not answered,간호 환경문제: 간호사 1인당 적정 환자 수
petition_0015,안녕하세요 LH 주택전세 지원금을 수도권및 광역시 일괄 적용해요 수도권은 9천만원 광역시는 7천만원 월세 한도도 수도권은60만원 광역시는45만원 경기도 양주 삼숭동 24평 아파트 전세가 1억3천 정도인데 LH지원금 9천만원 부산 해운대 24평 아파트 전세 4억 LH 전세 지원금 7천만원 돈없고 힘없는 사람들은 어디로 가야 합니까? 아무리 광역시라 해도 수도권 보다 전세가가 높은 곳이 많은데 잘못된 책정 아닌가요? 더욱이 LH전세 지원금은 부동산 중개인들도 꺼리는데 돈 없는 사람 설곳이 없는 대한민국,보건복지,2018,2018-04-19,1,Not answered,Lh전세주택 지원금
petition_0016,"안녕하세요. 저는 경기도에 사는 41세 남성이며 평소에 수영을 즐깁니다. 저는 시력이 나빠 안경을 착용하며 수영할때도 도수가 있는 수경이 필요합니다. 작년까지만 해도 수영전문브랜드의 도수수경을 온라인상에서 쉽고 싸게 살 수 있었는데, 안경사 협회와의 법적 문제로 인해 더 이상 살 수 없다고 하더군요. 안경점 여러 곳에 문의한 결과 수경을 팔지 않거나, 저질의 중국산 제품을 매우 비싸게 팔고 있었습니다. 지금은 미국이나 일본의 온라인 사이트에서 비싼값의 직구를 하는 수고를 하고 있습니다. 물론 평소에 쓰는 안경이 정확한 도수 측정으로 만들어져야 함을 모르는 바는 아닙니다. 하지만, 수영 할때 쓰는 도수수경은 길어야 1시간에서 2시간 정도 착용하는 도구일뿐이며, 세계적으로곳 ‘디옵터’라고 하는 도수보다는 범위가 넓은 어림값의 단위로 사용합니다. (예를 들어 저는 2.5, 3,0 디옵터 2가지를 혼용해서 사용합니다.) 저는 이 상황이 안경사 협회의 괜한 트집으로 밖에 보이지 않습니다. 속히 많은 수영인들의 불편함을 해결해 주시길 바랍니다. 감사합니다.",보건복지,2017,2017-11-03,1,Not answered,수경(물안경)을 쉽게 구매하고 싶습니다.
petition_0017,"경남 양산에 사는 임신 18주 임산부 입니다. 저는 10년째 갑상선항진증을 앓고 있어서 꾸준히 치료약을 복용중이구요. 내분비내과를 부산으로 다니고 있었는데 임신한후 2번에 하혈을하여 산부인과 입원경험이 있어서 멀리 진료가지 못해 이번에 담당의사 선생님이랑 상의하에 부산대학병원이 10분거리에 있어 처음 진료 받으러 가게 되었습니다. 진료를 다보고 계산하는데 임산부는 산모수첩이랑 임신확인서를 첨부해야 의료비 자기부담금을 60%에서 40%로로 낮춰준다는 안내문을 봤습니다. 임신하고 고운맘카드를 발급 받을때부터 임산부임을 건강보험공단에서 인정한것이 아닌가요? 임산부가 직접 임산부임을 증명하는것이 맞는것은 아닌것 같습니다. 일반 병의원을 다닐때는 수납하시는분이 ""임신하셨어요?""하고 계산할때 물어보시더군요 현행법에 임산부의 의료비자기부담금이 10%로여서 물어보시고 계산해주시더라구요 대학병원도 건강보험공단의 적용을 받는 병원인데 서류 첨부를 원하는 병원은 시정해야한다고 생각합니다. 많은 산모들은 작은거 하나에도 나라에서 임산부를 이렇게 생각해주시는구나 느낄수있게 작지만 따뜻한 보건정책이 있는 대한민국이였으면 좋겠습니다.",보건복지,2018,2018-04-05,2,Not answered,18주 임산부입니다. 양산부산대학병원에 진료를 보고 수납하는데 임산부임을 증명해야 할인을 받을수 있습니다. 바꿔주세요
petition_0018,"군포시 산본동 ****아파트 상가내에 있는 ""**한의원""한의사를 고발합니다 저희 어머님께서는 ****아파트에 거주하시며 평소 지병이 있었고 2년전에 구완와사가 있어 위의 한의원에 내원을 자주하셔서 물리치료와 침시술을 받던중 무료진료라하며 진료를 받지 않았다고합니다(가끔 진료비를 내셨다고합니다) 어머님께서는 감사와 미안한 마음을 가지고 있었는데 한의사 부인이라는 사람이 보약 한 재 드시면 좋은거라며 자주 권해서 미안,감사하는 마음에 십전대보탕(35만원) 무엇인지 모를 환약 5알(25만원) 드셨다고 합니다 2017년 추석전에 십전대보탕을 드시고 난후 한약을 다 드셨을무렵부터 눈이 잘 안보이고 식사도 제대로 못하시고 온몸이 가려운 증상이 있어 주무시다 돌아가실것같아 한림대성심병원에 내원하여 진단을 받아보니 원인모를 독극물에의한 간염이라는 진단이 나와 무엇을 드셨는지 추적을 하다보니 십전대보탕을 드셨다고 합니다 며칠 입원하여 치료받고 퇴원을 하셨고 제가 한의원을 찾아가 한의사에게 ""엄마가 드시고 있던 약이 많았는데 알고 한약을 조제하셨나요?""라고 물어보니 ""내가 왜 그걸 알아야하나요?""라는 한의사의 답변에 기가막혀 ""요즘은 가벼운 감기로 병원 가서 처방전받을때 다른 약 먹고있냐고 물어보던데 80세되시고 지병이 많으신 분에게 물어도안보고 한약을 조제했습니까?""하며 화를 내며 진료기록부를 요청하니 화를 내며 안준다하는거 많은 실갱이 끝에 받아왔고, 건강관리공단에서는 공단부담분 받기위한 무료진료라고하는 호객행위를 하였고 의사로서 의무를 저버린 한의사를 고발합니다 처음 입원하여 치료받고 퇴원하였으나 한번 손상된 간은 회복이 어렵다하였는데 몇달후 2018년 4월11일 황달이 심하여 입원, 간부전상태가 되어 6월7일 돌아가셨습니다 눈 앞에 돈 벌자고 무료진료라고 호객행위를 하여 마음 약한 노인분들에게 보약을 권하고 무엇을 넣었는지 십전대보탕과 환약을 60만원을 받은 한의원의 한의사와 호객행위를 한 한의사 부인을 고발합니다 ****아파트 노인정 노인분들에게 무료 진료를 많이 해줘서 고마웠다는 돌아가신 어머니의 말씀이 있었습니다 부디 노인정의 어르신들에게 물어보시고 돌아가신 엄마의 말씀이 맞다면 **한의원 한의사를 처벌하여 주시기 바랍니다 바쁘신중에 긴 글을 읽어 주셔서 감사드립니다",보건복지,2018,2018-06-26,5,Not answered,한의사를 고발합니다(친정어머님이 돌아가셨습니다)
petition_0019,문대통령 이하 보좌하시는 분들 안녕하십니까 거두절미하고 요건만 말씀 올리겠습니다. 공무원들이나 공공기관 갑질이 여러종류가 있으나 민원응대시 실명을 비공개함으로인하여 생기는 직무유기등 여러종류의 무책임함이 따릅니다. 공공관서에서 전화를 할때나 여러 업무처리를 할때 담당자 실명을 공개하지 않고(예를 들어 동직원들이 전화할때 구포동사무소입니다하고 자기 이름은 절대 말하지 않습니다.) 그러면서 000씨지요?하고 물어옵니다. 도대체 자기 이름은 말하지 않고 시민 이름은 부르며 말하는 공무원은 무었인지요 그리고 민원이 있어 방문을 하면 담당자 부재시 담당자 이름은 절대 말하지 않고 전화번호만 줍니다 제가 한번 겪은것이 아니고 여러번 겪고서 말씀 올리는 것입니다. 법적으로 드러나는 일은 할수없이 실명 공개를 하지만(판결문등) 그것이 아니고는 절대 담당 공무원 자신의 이름은 말하지 않습니다 예를 들어 부산시 건강보험공단에 홈페이지에 들어가 보십시요 당해 업무담당 전화번호는 적어 놓았지만 담당자 이름은 적어 놓지 않았습니다. 러면서 전화를 하면 자기 전화를 받으면서 자기 이름은 절대 말하지 않습니다. 아니면 아주 못알아듣게 굴려서 빨리 말하든지 그리고 담당자 이름 공개는 이제 지방자치 단체에서는 홈페이지에는 되어 있는곳이 요즘은 좀 있으나 각 공사나 공단 예를 들면 건강보험공단 부산은 공개되어 있지 않습느다. 자기들 변명은 자리가 자꾸 바뀌어서 그렇다고 하지만 그렇다면 자치단체에서는 여러곳에서 공개함은 자리가 안 바뀌어서 그런겁니까? 이에 책임있는 공직의 자리는 어느곳에서든지 전화를 하든 민원을 대하든 자리에 명찰을 붙이든 어떤 경우에서도 공개하고 완벽한 실명제가 되어야 책임있는 세상이 될것입니다 대통령님 너무 과중한 업무로 몸을 혹사하시는것 같습니다. 대통령님이 몸이 탈이 나시면 대한민국 모든 국민이 흔들립니다. 대통령님이 쉬시어 가시면서 업무하시길 기원하며 글 올립니다. 감사합니다.,보건복지,2018,2018-08-23,5,Not answered,공무원들의 갑질과 담당업무 실명 비공개로인한 무책임
petition_0020,국민 연금은 국가와 국민간 계약 이다 손실이 예상되면 판매자인 국가가 책임져야지 고객인 국민이 책임 지라는 것은 어디서 나온 독재적 발상이냐? 보험료 인상 이라는 말을 들어 봤어도 국민연금 처럼 기간을 조정하는 보험 계약은 사기 판매로 아마도 일반 사보험사에서 단행했다면 금감원이 어떻게 했을까? 부실 판매된 보험은 무효로 원금과 이자를 돌려 주라고 금감원을 시정 명령 할것이다 기간 조정을 단행하면 여기에 해당 된다 당연히 국가는 원금과 이자를 돌려 주어야 한다 사보험사만 감독하지 말고 가입자 가장 많고 의무강제 가입이면 손실은 국가가 책임져야 국가다 당연한것도 모르고 정치하냐고~~ 요율이상과 기간조정은 전혀 다른 문제다,보건복지,2018,2018-08-11,14,Not answered,국민연금 개시및 납입기간 연장 반대(국가책임)
petition_0021,"국민연금 국가가 보장 못한다. 그리고, 신뢰는 이미 깨졌다. 문재인 정부 믿을 수 있나? 툭 던져놓고 아니면 말고, 박근혜식과 뭐가 다른가? 국민 연금 보장 안되고, 2050년이면 이미 고갈이다. 2057년 얘기하는 정부는 거짓말 하지 말라. 1명이 5명 책임 지는 시기가 다가오는데, 국민의 눈을 가리며 요금 올린다. 대한 민국 망해도 국민연금 보장 될까? 국민은 호구다. 언제든 원하면 세금이든 뜯으면 된다. 문재인 정부는 비전이 없다. 백성구제를 국가가 할수 있다는 것부터 모순이다. 절대 할수 없다. 국민은 호구이며, 국민을 호도하는 문재인 정부는 문제가 많다. 법으로 원금 보장도 안되는 국민연금 고갈시기는 2045~50년일 것 같다. 그보다 더 짧을 것이다. 백성구제를 국가가 할수 없다. 차라리 노후 보장은 국민 스스로 선택해야 한다. 문재인 정부 관계자는 2년뒤 다들 교도소로 갈지 모른다. 아니라고 부정하지 말라. 지금이야 호랑이 위에 올라탔지만 국민들이 심판할 것이다.",보건복지,2018,2018-08-14,10,Not answered,국민연금 원장 보장 힘들다.
petition_0022,"지하철을 운행하고 있는 서울시를 포함한 6개 지자체의 보도자료에 의하면 노인들의 무임승차로 인해 연간 5,000억원이 넘는 손실을 떠 안고 있다고 합니다. (2017. 6. 21. JTBC 보도) 현재 시행되고 있는 노인 지하철 무임승차 제도는 역세권에 살고 있는 부유한 노인들에게만 혜택을 주는 제도로 시내버스나 마을버스를 이용하여 지하철 역에 와서 환승을 해야 하는 변두리의 어려운 노인들에게는 실로 아무런 도움이 되지않는 불합리한 제도라 생각합니다. 일본에서는 70세 이상의 노인 중에 신청자의 소득 수준에 따라 요금을 할인해 주고 있으며 미국에서는 65세 이상의 노인 소득에 따라 50% - 100%의 할인율을 차등 적용한다고 합니다. 우리 나라에서도 노인들에게 대중교통 이용 시에 적정 비율의 할인을 적용한다면 지하철을 한 번에 이용하지 못하는 외곽 지역의 노인들에게도 혜택을 줄 수 있을 것이라 생각합니다. 번거로우시겠지만 다수의 노인들에게 실질적인 도움이 될 수 있도록 선처해 주시길 앙망합니다.",보건복지,2018,2018-07-26,22,Not answered,노인 지하철 무임승차 제도 개선 요망
petition_0023,"사업장 체납 국민연금보험료 2조원 넘어…연 100만명 피해 라는 뉴스 입니다. 저도 회사에서 사정이 어렵다며 지지난 해 회사측 공지사항으로 잠시만 참아 달라했습니다. 그러던 것이 밀리고 내고를 반복 하더니 이젠 무려 2년 가까이 대 놓고 미납상태 입니다.. 이리저리 알아봐도 ""그건 회사에서 내야 하는 내용이니 본인은 납부할 의무가 없다"" 라고 합니다. 그리고 강제성이 없답니다.. 그럼 내가 안 내도 되는거네??? 라고 했더니.. 결국 회사에서 안내고 망하면 끝이랍니다. 내가 회사분까지 합쳐서 다 매꿔 놓아야 연금수령할때 불이익이 없답니다. 그것도 아니면 형사고발 하라구요.. 회사에서 월급주고 꼬박꼬박 국민연금이라며 십수만원씩 빼가는데 그냥 내연금 도둑질 아닙니까?? 이렇게 회사에서 체납한돈이 2조원에 100만명이 피해를 보고 있습니다.. 그중에 하나가 나고 그중에 하나가 이글을 보시는 여러분들 입니다 !! 체납 부과는 강제성이 없다구요?? 독촉만 하고 연체료만 물리면 끝이라구요??? 그럼 의무가입 조항을 폐기를 하시던가요? 강제로 걷어 놓고 회사가 납부하든 말든 나라에서는 나몰라라? 무슨 그런 ㄱ 같은 경우가 다 있습니까? 국민연금 가입을 적극 권장한다구요? 관련 관리법규도 제대로 만들어 놓지도 않으면서 무슨 입만 살아있습니까? 민생살리네 경제살리네 하면서 새로운 법 만들시간에 기존법이나 잘 지키게 하고 보완할 수 있게나 만드세요!! 자..그럼 당장 물어 봅시다 1년치 2년치 지금 회사가 미납한거 나라에서 징수라고 했으니 나라에서 어떻게 처리해 주실수 있는지 말씀좀 해보세요!!",보건복지,2018,2018-05-29,6,Not answered,국민연금 상습 체납 회사가 너무 많습니다! 성실히 일하는 근로자가 무슨잘못입니까?
